"Id" "date" "ff" "t" "td" "hu" "dd" "precip" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome" "msl_arome" "rain" "rain_class"
"350" "22092001_539" "2017-06-23" 3.05416666666667 288.84625 284.279583333333 75.525 258 0.2 3.19807715 256.203810416667 3.0616344875 0.775699805166667 290.4647175 284.161302916667 69.4865045416667 0 101981.68 0.2 "low_rain"
"351" "22092001_392" "2017-01-27" 4.4825 276.065833333333 275.340416666667 94.9916666666667 166.541666666667 5.6 4.74002439166667 159.768755833333 -1.63470001375 4.31698976666667 276.584558333333 275.308938333333 91.0039408333333 30.371151808 100555.625 2 "low_rain"
"352" "22092001_256" "2016-09-13" 2.7475 291.6925 289.49625 87.75 130.041666666667 7.7 3.16057125416667 104.529432629167 -0.930880670416667 -0.926997538333333 292.081694166667 289.388639583333 85.2336189583334 7.3961077116 100508.125 0.2 "low_rain"
"353" "22092001_594" "2017-08-17" 4.335 291.522083333333 288.98875 86.1166666666667 227.416666666667 4.4 4.85119650416667 220.398703333333 3.0624059125 3.6312022 291.155634166667 289.426185416667 90.2518961666667 14.12453297 101515.97 0.4 "low_rain"
"354" "22092001_388" "2017-01-23" 1.82458333333333 277.71375 267.1875 46.75 88.125 0 0.967453477916666 117.403805708333 -0.229597645875 0.201580781666667 275.048461666667 268.244471666667 58.30596975 0 102680.25 0 "no_rain"
"355" "22092001_369" "2017-01-04" 2.97166666666667 276.63125 274.40875 85.4208333333333 290.291666666667 0 2.75936924583333 296.677192083333 2.14631835125 -1.05365117333333 276.249123333333 274.25619625 86.1845571666667 0.096732261 102771.48 0 "no_rain"
"357" "22092001_269" "2016-09-26" 3.9525 286.028333333333 282.80625 82.1 187.375 0.4 3.31481076666667 187.496878333333 0.519482056666667 3.11688270416667 286.481064583333 281.56873625 74.0337655 0.299313795 102160.414 1.4 "low_rain"
"358" "22092001_311" "2016-11-07" 4.77875 278.085416666667 276.181666666667 87.8041666666667 289.75 4.6 4.16774940416667 268.8188503 0.832844101666667 -3.8254663125 278.452687083333 276.165294583333 85.5915555833333 190.513199 100999.46 8.7 "high_rain"
"359" "22092001_253" "2016-09-10" 5.23791666666667 289.335833333333 288.009166666667 92.2166666666667 251.083333333333 6.1 4.79144131666667 238.677665 2.2719598375 2.88243418203333 289.33475125 286.6980375 84.9269253333333 16.303053108 101351.625 0.4 "low_rain"
"360" "22092001_351" "2016-12-17" 1.6875 279.549583333333 279.141666666667 97.3416666666667 105.25 0.6 1.37769890625 157.780842816667 -0.2178517825 -0.739117743916667 279.597059583333 279.16129125 97.113287125 1.9062108 103322.664 0.4 "low_rain"
"361" "22092001_635" "2017-09-27" 5.92041666666667 286.733333333333 285.5075 92.6833333333333 193.25 4 5.04618885 189.818170416667 0.744950688333333 4.85599439166667 286.675028333333 285.59547375 93.4546095833334 14.5270631747 101579.84 0 "no_rain"
"362" "22092001_51" "2016-02-21" 4.96958333333333 282.67375 281.722916666667 93.8541666666667 241.333333333333 0.4 4.68348290833333 235.876596666667 3.85911087083333 2.55930742916667 282.729915416667 282.256756666667 96.927149375 7.1349487491 101846.22 4 "high_rain"
"363" "22092001_461" "2017-04-06" 2.71583333333333 281.4375 278.950833333333 85.9416666666667 37.4583333333333 0.2 2.25862561875 49.3988973583333 -1.25463724 -1.77914163125 281.320172083333 278.6794275 85.034824625 0.64015543639 102893.13 0.4 "low_rain"
"364" "22092001_220" "2016-08-08" 3.69041666666667 288.279166666667 285.134583333333 82.6 313.666666666667 0.2 3.6534456125 315.04979 2.41121285833333 -2.57885789166667 288.47640375 284.916242083333 79.9912917083333 0.41146376 102525.97 0 "no_rain"
"365" "22092001_497" "2017-05-12" 4.54166666666667 285.480833333333 284.056666666667 91.1833333333333 214.125 6 4.38615689583333 208.889715 2.147123465625 3.74579883333333 285.783964583333 284.247656666667 90.75859325 71.41721658 99380.99 4.4 "high_rain"
"366" "22092001_636" "2017-09-28" 3.39708333333333 288.013333333333 286.495 91.0666666666666 221.333333333333 0 3.79105604166667 203.8691375 1.231229144 3.3940345625 288.389103333333 286.725394166667 90.2075450416667 0.41523577307 101809.53 5.4 "high_rain"
"367" "22092001_378" "2017-01-13" 6.69 275.747083333333 272.835833333333 81.6291666666667 314.458333333333 8.1 6.09434352916667 315.87832875 3.87659254333333 -4.1936288775 276.303880416667 272.747365833333 77.564088875 108.3444038 101077.82 1.4 "low_rain"
"368" "22092001_249" "2016-09-06" 2.18291666666667 293.798333333333 289.395416666667 78.3458333333333 130.25 0 1.85403877708333 173.35732875 -0.47925093125 1.14873083066667 293.485317083333 289.707131666667 80.5076804166667 0 102006.46 0.2 "low_rain"
"369" "22092001_453" "2017-03-29" 6.42416666666667 286.02125 281.05625 73.2541666666667 204.916666666667 0 6.0040312625 194.953833333333 1.65501475666667 5.68751405 285.41596125 281.056209583333 75.0123843333333 3.3374248482 102202.08 0 "no_rain"
"370" "22092001_442" "2017-03-18" 6.26458333333333 282.729583333333 281.461666666667 92.1125 268.166666666667 0 5.5871802625 256.255940416667 5.38602122083333 1.2362142725 283.18345875 281.949732083333 92.1685155416667 6.004081144 102009.86 0 "no_rain"
"371" "22092001_47" "2016-02-17" 5.54458333333333 275.570416666667 274.184166666667 90.6583333333333 197.666666666667 18.4 4.74377398333333 219.89418625 0.827608789166667 3.4087774475 275.523833333333 274.42963 92.1361647083333 113.0507815875 101136.28 3.4 "high_rain"
"372" "22092001_398" "2017-02-02" 8.99291666666667 281.942916666667 280.708333333333 92.0708333333333 199.375 5.8 9.13924892083333 193.831298333333 1.94959090666667 8.54323990833334 282.649447916667 281.046404166667 89.7867479583334 86.5446627127 99300.16 14.9 "high_rain"
"373" "22092001_361" "2016-12-27" 3.7225 275.935416666667 274.082083333333 87.8416666666667 107.666666666667 0.2 2.70462151666667 94.6332184583334 -2.52934602083333 0.3061825795 275.427132916667 271.34899875 73.5894805 0 104078.59 0 "no_rain"
"374" "22092001_258" "2016-09-15" 2.17458333333333 288.715 286.034583333333 84.9875 235.666666666667 3.6 2.64762918541667 224.077199166667 1.25516018125 2.010100605 289.067507083333 286.357270416667 84.5277821666667 203.96943064173 100946.12 0.6 "low_rain"
"375" "22092001_553" "2017-07-07" 2.385 292.885416666667 285.824166666667 66.275 216.958333333333 0.2 2.08743214166667 174.03943675 -0.294565494333333 -1.67422388916667 293.0168875 285.75660625 64.4609968333333 0 101783.4 0 "no_rain"
"376" "22092001_197" "2016-07-16" 2.34666666666667 291.174583333333 284.58625 67.4 76.5416666666667 0 1.57499154625 96.7348515 -0.85942681575 -0.94285551125 290.68408375 284.533174166667 69.103880375 0 102536.67 0 "no_rain"
"377" "22092001_599" "2017-08-22" 3.54291666666667 294.592916666667 288.60125 72.6583333333333 175.291666666667 0.2 3.19834730833333 167.827903666667 -1.43818892208333 1.17939860416667 294.338622083333 288.92332875 73.838040875 0.0033552248 101184.71 0 "no_rain"
"378" "22092001_500" "2017-05-15" 5.82208333333333 288.716666666667 285.115416666667 79.9708333333333 200.958333333333 0 5.8112545625 192.44944375 1.382462647 5.604342325 289.207962083333 284.31076375 73.9970850416667 0.0269503531 102450.664 0.6 "low_rain"
"379" "22092001_407" "2017-02-11" 2.88166666666667 273.974583333333 272.73375 91.725 195.833333333333 0.4 3.36429065833333 71.2690642916667 -1.44525134875 -2.83072556666667 273.98702125 273.003707083333 92.9685519583333 23.83673974 101888.195 1.6 "low_rain"
"380" "22092001_185" "2016-07-04" 2.53166666666667 288.599583333333 286.770833333333 89.275 251 0.6 2.375643475 262.933065416667 2.20018240833333 0.174083354875 288.523644583333 286.69833625 89.3114565 2.332915951 102066.83 0.4 "low_rain"
"381" "22092001_75" "2016-03-16" 7.17666666666667 278.611666666667 275.456666666667 81.2166666666667 43.7083333333333 0.2 5.79381192916667 44.43404225 -4.0115446875 -4.1153374375 278.689915833333 275.695984583333 81.7346899166667 2.1591701898 102328.84 0 "no_rain"
"382" "22092001_492" "2017-05-07" 2.25208333333333 284.446666666667 282.8925 90.625 198.291666666667 0 2.89463175833333 226.341363629167 1.04110417333333 -2.12929699208333 284.633352916667 282.423878333333 86.8701615416667 4.688272452 101823.695 0.2 "low_rain"
"383" "22092001_462" "2017-04-07" 2.26541666666667 283.00875 279.354166666667 80.5 61.7916666666667 0.4 1.73072615541667 69.3080830416667 -1.35341875916667 -0.758362573333333 282.615412916667 278.90214625 79.190795125 0.80814463375 102427.164 0 "no_rain"
"384" "22092001_355" "2016-12-21" 4.35583333333333 281.993333333333 281.984166666667 99.9166666666667 232.333333333333 12.5 4.436082325 189.7339886375 1.67962095791667 3.24115269166667 281.884987916667 281.634624583333 98.3224180833333 38.77869509387 102176.875 0.6 "low_rain"
"385" "22092001_111" "2016-04-21" 1.82458333333333 285.805 282.14875 79.5458333333333 119 0.2 1.92219227041667 128.852599179167 -0.624057007208333 -0.0617016604933332 285.318969583333 283.031472083333 86.5885119166667 63.596039942 101742.81 0 "no_rain"
"386" "22092001_6" "2016-01-07" 6.42416666666667 280.145416666667 277.585 84.1541666666667 250.5 8.3 6.01141790416667 238.146184583333 4.89667846566667 1.31426830458333 280.410205416667 277.369078333333 81.466481125 209.9147939 98746.74 0.4 "low_rain"
"387" "22092001_410" "2017-02-14" 3.79666666666667 282.577083333333 281.179166666667 91.6416666666667 175.666666666667 1.2 3.96548779583333 166.929374583333 -0.892968895604167 3.69474574166667 282.140403333333 281.158530833333 93.8551332916667 48.32555143 101324.63 1.8 "low_rain"
"388" "22092001_16" "2016-01-17" 4.065 276.798333333333 275.851666666667 93.6208333333333 187.5 0 3.66532497083333 175.870808333333 -0.605196799583333 3.4175301875 275.822967083333 275.246135 95.9322696666667 12.750474562 101527.17 1.2 "low_rain"
"389" "22092001_699" "2017-11-30" 4.16833333333333 276.00125 274.075416666667 87.5875 314.708333333333 6.2 3.8184175375 321.51877 2.1637812125 -2.9633776375 276.331623333333 274.1002475 85.3775143333334 57.594429609 101511.76 3 "high_rain"
"390" "22092001_406" "2017-02-10" 4.75583333333333 274.422083333333 272.94125 90.0666666666667 103.041666666667 0 3.75054604583333 63.9751970833333 -2.99918563333333 -1.48859934916667 275.09547875 273.4380225 88.6785879166667 1.08582012 101828.27 0.4 "low_rain"
"391" "22092001_318" "2016-11-14" 2.24416666666667 282.807916666667 280.837916666667 87.9041666666667 299.416666666667 0 2.0076478875 280.319615891667 1.61890391375 -0.651131273125 282.141463333333 280.485914166667 89.55635 0.042686801 103223.9 0 "no_rain"
"392" "22092001_29" "2016-01-30" 6.29625 280.962916666667 280.256666666667 95.3583333333333 246.083333333333 10.9 5.79000874166667 245.132335416667 4.80169244583333 2.43745442525 281.31292625 280.167772083333 92.5122505416667 171.765421488 101653.33 3.2 "high_rain"
"394" "22092001_427" "2017-03-03" 5.3475 281.553333333333 280.60125 93.9041666666667 202.458333333333 2.6 5.3775970625 189.568711666667 0.486610163458333 4.59398704654167 281.442290416667 280.386979583333 93.2963878333334 65.53443074 99072.34 2.8 "high_rain"
"395" "22092001_147" "2016-05-27" 2.48125 285.774166666667 283.405416666667 86.9791666666666 95.0833333333333 0.2 1.75036308541667 129.97735225 -0.3175049025 -1.00301647666667 285.969265833333 283.826560833333 88.3443326666667 7.1305487136 101430.75 0.2 "low_rain"
"396" "22092001_116" "2016-04-26" 5.27958333333333 278.375416666667 274.252083333333 75.7958333333333 313.958333333333 1.8 4.36727815416667 289.995817570833 2.30111655125 -3.27793195833333 278.264837083333 274.78554625 78.9684777083333 47.5416572 101138.05 0 "no_rain"
"397" "22092001_402" "2017-02-06" 5.40916666666667 277.895 277.225 95.475 214.458333333333 3.2 4.31984502083333 204.75799 0.63231524125 3.39136766708333 277.798518333333 277.093600833333 95.2095434166667 37.3095833269 101133.78 1.8 "low_rain"
"398" "22092001_291" "2016-10-18" 3.79625 282.590416666667 281.403333333333 92.625 279.625 2 2.9636083125 271.394604166667 2.67402052916667 -0.0500530842791666 282.41043375 281.069065416667 91.5443127916667 9.4338901717 102515.93 0.4 "low_rain"
"400" "22092001_312" "2016-11-08" 3.81333333333333 278.720416666667 277.625416666667 92.8041666666667 245.75 8.7 3.38009151125 249.43533 1.89744559816667 1.34978602416667 278.433630416667 277.120534166667 91.4317179166667 22.9270847704 100010.11 8.4 "high_rain"
"401" "22092001_671" "2017-11-02" 1.75833333333333 284.819583333333 284.32125 96.85 176 0 1.86202533333333 184.236975875 0.518514523583333 1.26409765625 284.362347916667 283.688732083333 95.920174 1.68084230045 101573.82 8.3 "high_rain"
"402" "22092001_435" "2017-03-11" 3.40958333333333 284.825 282.703333333333 87.2458333333333 188.25 0 2.95427459166667 173.007419458333 -0.043216341875 1.83126839583333 284.42835125 282.61544625 89.165810875 0.1212792559 101506.5 4.4 "high_rain"
"404" "22092001_67" "2016-03-08" 3.95916666666667 278.382916666667 277.269166666667 92.7791666666667 233.791666666667 3.6 3.32658700125 243.883305833333 2.35334839458333 1.62270485583333 277.53755375 276.360572083333 92.332703625 3.04726003242 100844.14 29.7 "high_rain"
"405" "22092001_117" "2016-04-27" 3.78291666666667 277.550416666667 273.335416666667 74.7875 295.791666666667 0 3.3189396875 295.674519416667 2.26196969916667 -2.12067573541667 277.775525 273.73009 75.7595927083333 20.5058696708 101448.125 0.6 "low_rain"
"406" "22092001_122" "2016-05-02" 4.89125 283.72 281.099166666667 85.425 253.583333333333 1.2 4.20458197083333 247.235972083333 3.30888825 1.66642974166667 283.22219125 281.5097425 89.8364098333333 17.2176760789 102325.83 0.2 "low_rain"
"407" "22092001_2" "2016-01-03" 6.32 280.523333333333 279.457083333333 92.9916666666667 221 23.2 6.844180575 227.253983333333 4.01580707125 4.08863748958333 281.423057916667 279.653074583333 88.763897875 628.40270164 98971.26 6.4 "high_rain"
"408" "22092001_590" "2017-08-13" 2.15041666666667 287.99375 282.731666666667 72.2291666666667 164.291666666667 0 1.83190195708333 134.50538025 -0.178604063333333 -1.17462106833333 287.357350416667 283.361350833333 78.2999026666667 0 102013.05 0.2 "low_rain"
"409" "22092001_31" "2016-02-01" 6.35666666666667 283.062083333333 281.870833333333 92.4833333333333 249.958333333333 0.4 5.86767337916667 238.127424166667 4.91806912083333 3.0006505 282.956915 281.907622916667 93.2464179583333 5.809219388789 102508.56 5.2 "high_rain"
"410" "22092001_273" "2016-09-30" 2.7475 285.244166666667 284.148333333333 93.5333333333333 231.666666666667 0.4 2.54012470833333 227.167107083333 1.80263289375 1.64090452458333 285.1301725 283.558009583333 90.96821975 10.84500903107 101157.02 0.4 "low_rain"
"411" "22092001_142" "2016-05-22" 4.32861111111111 283.367962962963 280.959768518519 85.6958333333333 289.75 0.4 3.9714226625 288.67756625 3.2097917375 -1.58583760333333 284.358935 280.229530416667 76.712647375 3.809259124 100726.73 0.2 "low_rain"
"412" "22092001_24" "2016-01-25" 4.73875 282.275416666667 280.538333333333 89.2791666666667 214.166666666667 0 4.47565570833333 208.182435 1.35022377416667 3.18895829791667 281.899725833333 279.953339583333 87.876780875 0.99014828481 102114.266 0.8 "low_rain"
"413" "22092001_478" "2017-04-23" 3.82833333333333 283.149583333333 277.53875 71.8791666666666 68.4583333333333 0.2 3.0747653375 59.0400645416667 -2.51477064625 -1.303429433625 282.749435 277.021565416667 71.2712132083333 0 102329.39 0.2 "low_rain"
"414" "22092001_530" "2017-06-14" 1.8225 291.88375 286.03625 71.875 184.666666666667 0 1.67463532375 196.102009725 0.414505807041667 -0.22037392375 291.253904166667 285.866719583333 73.028317125 0 101406.195 0 "no_rain"
"415" "22092001_576" "2017-07-30" 4.42916666666667 288.086666666667 284.9275 82.5083333333333 237.875 0.8 4.7194025625 236.358907916667 3.63940528333333 2.53458644791667 288.451112916667 284.8123 79.8236100416667 9.543386895 100520.83 0.2 "low_rain"
"416" "22092001_416" "2017-02-20" 3.74625 282.8825 282.815833333333 99.5916666666667 284.166666666667 0.2 3.33887164166667 273.402929166667 3.134086775 -0.18918031125 282.586575833333 282.53157125 99.6372672916667 1.72217150923 102477.46 0.2 "low_rain"
"417" "22092001_55" "2016-02-25" 2.12208333333333 276.72125 272.430833333333 75.2333333333333 223.5 0.2 2.11504524583333 208.623266916667 0.332219719033333 -1.16396700791667 276.3424175 273.472730833333 82.46502125 5.92016607 101590.92 0 "no_rain"
"418" "22092001_155" "2016-06-04" 1.81791666666667 285.130416666667 283.891666666667 92.7041666666667 88.0833333333333 0.4 1.83450579625 67.42451200625 -1.08349266938875 -1.33251794916667 286.80028875 284.03107125 84.0485494583333 0.00267354152 101650.266 0 "no_rain"
"419" "22092001_703" "2017-12-04" 2.21416666666667 280.63375 279.88625 95.0041666666666 289.833333333333 1 2.08210576458333 314.3788325 1.22943159258333 -1.40475711733333 280.52084125 279.69597625 94.6147275 17.8516681 103297.92 0 "no_rain"
"420" "22092001_352" "2016-12-18" 1.69833333333333 277.647916666667 277.574583333333 99.5 78.25 0.4 1.38857041916667 93.3801148333333 -1.06809019170833 -0.172423086041667 277.091475 276.738774583333 97.64250375 3.981694915 103262.375 4 "high_rain"
"422" "22092001_494" "2017-05-09" 5.89295634920635 282.485625 278.567380952381 77.559375 56.2281746031746 24.6 5.046931925 59.2742147083333 -4.27706169166667 -2.59415823333333 282.8112825 278.360641666667 74.9550793333333 0 101246.234 0.2 "low_rain"
"423" "22092001_509" "2017-05-24" 3.12791666666667 288.939583333333 286.637916666667 87.0791666666667 52.7083333333333 0.2 2.3676490625 64.347180375 -1.695775597 -1.3987125 289.178536666667 287.174676666667 88.68301875 0.1978688236 102269.27 0.2 "low_rain"
"424" "22092001_376" "2017-01-11" 5.97791666666667 281.728333333333 280.19875 90.3458333333333 309.625 0.8 4.98767795833333 308.341759166667 3.65627947916667 -3.20075850775 281.59834125 280.247565 91.3600935 20.78734447914 101676.9 12.1 "high_rain"
"425" "22092001_4" "2016-01-05" 5.46333333333333 279.536666666667 278.83 95.1458333333334 248.25 11.9 5.212275875 257.9804375 4.83083227083333 1.22052208841667 279.995196666667 278.571034166667 90.6669005833333 347.007778 98752.88 12.9 "high_rain"
"426" "22092001_214" "2016-08-02" 5.9475 290.450833333333 288.995833333333 91.4083333333333 238.833333333333 0.2 5.53940647916667 225.115712083333 3.88861675 3.8466383375 290.51051 289.506867916667 93.94229675 6.734903652 101648.766 2.6 "high_rain"
"427" "22092001_195" "2016-07-14" 3.82541666666667 286.575833333333 282.328333333333 77.4583333333333 304.625 0.2 3.2066074125 318.125549166667 1.7631103975 -2.35979725958333 286.352995416667 281.858608333333 76.3146922916667 11.19545973074 102531.71 0 "no_rain"
"428" "22092001_264" "2016-09-21" 2.60875 287.241666666667 284.14125 83.1666666666667 199.875 0.2 2.29160805833333 191.707894708333 0.379005356516667 1.58516902416667 287.81922375 284.948897083333 84.6119322083333 1.6762166063 101666.55 0 "no_rain"
"429" "22092001_717" "2017-12-18" 3.9275 280.40625 279.507916666667 94.2041666666667 160.791666666667 0.2 3.253815375 146.592067125 0.6078171645 -1.49217207733333 280.363210416667 279.225097916667 92.6781343333333 5.75349200895 102573.086 0 "no_rain"
"430" "22092001_230" "2016-08-18" 3.26375 289.191666666667 288.26875 94.5083333333333 245.375 0.6 2.62340365708333 264.77303125 2.4127822325 -0.00687770048750001 289.9018625 286.709530416667 82.3171489166667 4.563095962 101081.35 7.6 "high_rain"
"431" "22092001_8" "2016-01-09" 6.63041666666667 279.673333333333 278.696666666667 93.5208333333334 206.791666666667 18.1 6.39418935 208.71792125 2.83326769583333 5.4515685 280.071971666667 278.609628333333 90.50199975 253.534912696 98714.62 2.8 "high_rain"
"432" "22092001_321" "2016-11-17" 6.25125 282.904583333333 281.804583333333 93.0875 247.875 11.9 6.62606887083333 240.350224583333 5.65266796666667 3.24585188333333 283.089459583333 281.451467916667 89.6409252083333 68.626623904 99867.97 1.2 "low_rain"
"433" "22092001_643" "2017-10-05" 4.95458333333333 284.594166666667 283.636666666667 93.925 299.125 0.2 3.87644554583333 294.534904583333 3.01066320416667 -1.37855425791667 284.556777916667 283.922374583333 95.89725925 2.1754991423 102307.47 0 "no_rain"
"434" "22092001_415" "2017-02-19" 2.98416666666667 280.495 278.946666666667 90.1375 262.083333333333 0.2 2.81775612916667 254.43806 2.44567840125 0.70721103925 280.2029725 278.696526666667 90.339283 1.19082694537 102548.37 0.2 "low_rain"
"435" "22092001_697" "2017-11-28" 3.85125 277.731666666667 276.469583333333 91.5458333333333 295.583333333333 5.6 3.17808995 272.906986541667 2.18957853541667 -1.58604773475 278.54318875 277.0553825 90.30600625 71.2350992986 101166.3 2.8 "high_rain"
"437" "22092001_336" "2016-12-02" 4.00333333333333 276.827083333333 275.697083333333 92.6 83.25 0 3.03092276666667 69.5135513333333 -2.81429740625 -0.872314974166667 275.276740833333 275.197114583333 99.4353320833333 2.3885388374 102278.11 0.2 "low_rain"
"438" "22092001_168" "2016-06-17" 4.14583333333333 286.14 283.283333333333 84.1291666666667 310.125 2.8 3.74537544583333 306.015786666667 2.74727824583333 -2.26082656833333 286.26563875 283.649568333333 85.0804820416667 17.07684901 100640.38 0 "no_rain"
"439" "22092001_201" "2016-07-20" 4.0275 292.307083333333 289.029166666667 82.7958333333333 289.041666666667 0 4.00892949166667 276.413674583333 2.46248913583333 0.298669917083333 293.849463333333 288.932764583333 75.4404435 0.01286313285 100994.37 0.2 "low_rain"
"440" "22092001_194" "2016-07-13" 4.93166666666667 285.850833333333 282.039583333333 79.4458333333333 305.791666666667 0.2 3.69911850416667 302.1063125 2.70567204166667 -2.13368629405 285.3468975 282.359778333333 82.89544775 79.0293837 101944.086 0.2 "low_rain"
"441" "22092001_340" "2016-12-06" 4.93875 281.295 281.293333333333 99.9833333333333 191.375 0.4 4.2491793625 185.628239166667 0.375177144291667 4.20195100833333 281.193517916667 281.028055 98.8976103333333 1.074725642365 102410.72 0.2 "low_rain"
"442" "22092001_396" "2017-01-31" 5.19208333333333 283.495 283.454583333333 99.7583333333333 197.958333333333 4 4.326048025 191.109880833333 0.842984478583333 4.19328689583333 283.299669583333 283.167658333333 99.126029 19.388568725 101126.84 7.6 "high_rain"
"443" "22092001_46" "2016-02-16" 2.52916666666667 275.875416666667 270.32375 67.2166666666667 225.625 0 1.9891291825 234.841562083333 0.808063505 1.09148080083333 274.955694583333 271.03449375 74.2526444583333 0 102932.94 18.4 "high_rain"
"444" "22092001_358" "2016-12-24" 3.84208333333333 280.0025 278.911666666667 93.0041666666667 248.25 0.2 3.32536469166667 242.68986125 2.75531312916667 1.46653977166667 280.198653333333 278.728339583333 90.6027302083333 1.964955197 103093.836 0.4 "low_rain"
"445" "22092001_18" "2016-01-19" 1.51958333333333 274.989166666667 274.980416666667 99.9125 121.5 0 1.17672554375 114.348011541667 -0.827880972916667 0.4068927755 275.149962916667 275.071010416667 99.4396317083333 2.6032526296 101223.62 0 "no_rain"
"446" "22092001_486" "2017-05-01" 6.02125 281.101666666667 278.230833333333 82.8625 270.583333333333 4.2 6.17915195833334 258.241672083333 6.01827191666667 1.19818215333333 281.495547083333 277.594225416667 77.0516069583333 13.627482205 100363.42 0.2 "low_rain"
"447" "22092001_650" "2017-10-12" 3.58583333333333 287.952083333333 287.387083333333 96.4833333333333 226.666666666667 4.2 3.76878539166667 215.708233333333 2.13663509041667 2.99396507916667 288.174856666667 287.246761666667 94.5195572083333 16.582878247 101959.875 0 "no_rain"
"448" "22092001_180" "2016-06-29" 4.52375 285.88125 284.768333333333 93.1458333333334 226.041666666667 3 4.65157129166667 226.415782916667 3.1937728375 3.25110795416667 286.4723575 284.82581375 90.260649625 13.9555186288 101122.03 0.4 "low_rain"
"449" "22092001_513" "2017-05-28" 2.56458333333333 289.359583333333 288.11625 92.775 76.1666666666667 5.8 2.9425595105 116.079022125 -0.510727062375 -0.0601667197083334 290.251189166667 288.234055 88.5585621666667 22.88938317465 101318.586 0.4 "low_rain"
"450" "22092001_157" "2016-06-06" 1.555 289.711666666667 287.614583333333 88.4208333333333 133.583333333333 0.8 1.64536871833333 87.47550995 -0.72324697375 -0.370046841125 289.603849166667 287.309659166667 87.46307325 25.0003462889 101829.125 0 "no_rain"
"451" "22092001_379" "2017-01-14" 5.23041666666667 277.407083333333 275.19875 85.8125 313.416666666667 1.4 4.31452402916667 318.459324583333 2.59923216 -3.25673964958333 277.283712083333 275.14847375 85.97855675 35.4967083788 102307.29 3.6 "high_rain"
"452" "22092001_242" "2016-08-30" 1.945 289.612916666667 285.55 80.9458333333333 103.041666666667 0.4 1.68176685833333 109.669549458333 -0.638340201 -0.749106528333333 288.763895 283.87834625 77.0071883333333 1.1516844005 102187.02 0.2 "low_rain"
"453" "22092001_108" "2016-04-18" 2.0825 279.56625 274.464166666667 71.0708333333333 180.083333333333 0 1.57408235833333 175.849123375 -0.0709881781666666 -0.737104269166667 278.970649583333 274.1230325 72.26584525 0 102312.05 0 "no_rain"
"454" "22092001_162" "2016-06-11" 3.75041666666667 287.465416666667 285.623333333333 89.4 274.541666666667 0.2 3.01590628333333 279.077636666667 2.56089229583333 -0.511419729583333 287.4526875 285.84077625 90.5596972083333 23.6992265024 101015.77 3.8 "high_rain"
"455" "22092001_558" "2017-07-12" 3.54041666666667 288.15125 287.244166666667 94.4291666666667 179.708333333333 1.2 3.3449395375 159.998380204167 1.54846164479167 -0.69522551375 288.92658625 287.277226666667 90.235281 1.40127174104 101017.75 0 "no_rain"
"456" "22092001_685" "2017-11-16" 1.90416666666667 280.2925 279.017083333333 91.75 218.791666666667 0.2 1.81824490625 129.980506720833 0.115984845666667 0.28420292875 280.544385 278.552093333333 87.88603775 0 102351.71 0 "no_rain"
"457" "22092001_424" "2017-02-28" 6.5425 277.483333333333 275.764166666667 89.2 265.416666666667 7.4 6.4884542875 264.416987916667 5.88489261666667 0.156311751666667 278.07048125 275.569864583333 84.6645465833333 73.444275932 98887.88 7.1 "high_rain"
"458" "22092001_631" "2017-09-23" 3.33291666666667 287.319583333333 282.212916666667 73.9791666666667 175.333333333333 0 3.46690384166667 172.672624166667 -0.565935273685 3.3346357375 286.364915 281.885014583333 76.2670299583333 0.02452611786 101747.4 10.2 "high_rain"
"459" "22092001_417" "2017-02-21" 3.79375 281.9875 281.30875 95.6291666666666 269.625 0.2 3.57299911666667 258.41765625 3.38630267083333 0.755322728333333 281.651640416667 280.94481375 95.3816765833333 1.81063806005 102184.69 0 "no_rain"
"460" "22092001_546" "2017-06-30" 6.45583333333333 284.663333333333 284.025416666667 95.9291666666667 319 15.7 4.87677509166667 314.476470833333 3.44902923333333 -3.38834561666667 284.941479166667 284.2554925 95.5713010833333 89.836654783 100268.53 0.2 "low_rain"
"461" "22092001_516" "2017-05-31" 1.82458333333333 288.911666666667 285.022916666667 78.7833333333333 120.166666666667 0 1.92864998166667 95.8444859375 -0.790676211666667 0.30991957 288.9099525 285.0921125 79.1553745416667 2.4376374886 102088.52 0.2 "low_rain"
"462" "22092001_353" "2016-12-19" 2.76166666666667 278.374166666667 278.374166666667 100 59.9583333333333 4 2.44749095 40.6083200125 -1.31731780954167 -1.81365331875 277.622705833333 277.33392375 98.0112715833333 15.6482115213 102256.27 6.6 "high_rain"
"463" "22092001_14" "2016-01-15" 5.72875 275.393333333333 272.544583333333 81.7 312 3.6 4.92398367083333 318.442931666667 2.98521606666667 -3.70337957708333 275.845138333333 273.051477916667 81.7343304583333 26.5175355 102156.75 0.2 "low_rain"
"464" "22092001_712" "2017-12-13" 6.74041666666667 280.657916666667 279.376666666667 91.725 258.041666666667 6.4 6.20014495833333 248.655694166667 5.21069765416667 1.81007640016667 280.76559 279.3847525 91.1331878333333 63.875765109 100116.16 8.6 "high_rain"
